shipment_key,shipment_id,supplier_key,carrier_key,route_key,warehouse_key,product_key,order_date,promised_date,actual_date,status,delay_days,shipment_cost,weight_kg,quantity
10881,SHP-10881,96,23,32,20,168,2023-08-21,2023-08-25,2023-08-24,Cancelled,0,16936.42,3446.68,247
10882,SHP-10882,6,45,144,35,244,2023-05-02,2023-05-19,2023-05-20,Delivered,1,693.09,2747.21,267
10883,SHP-10883,13,19,79,10,240,2022-12-07,2022-12-18,2022-12-17,Delivered,0,6347.84,311.58,683
10884,SHP-10884,118,23,112,16,226,2021-07-28,2021-08-06,2021-08-04,Delivered,0,9091.08,3720.14,261
10885,SHP-10885,92,54,53,2,149,2023-01-25,2023-01-29,2023-01-28,Delivered,0,1013.99,3760.3,709
10886,SHP-10886,88,38,197,16,41,2021-10-17,2021-11-05,2021-11-03,Delivered,0, ,954.27,161
10887,SHP-10887,179,24,66,27,55,2024-03-13,2024-03-31,,In Transit,,17253.57,734.59,723
10888,SHP-10888,172,35,78,37,158,2021-08-09,2021-08-11,2021-08-11,In Transit,,846.69,1254.27,441
10889,SHP-10889,212,27,118,40,191,2023-02-25,2023-03-14,2023-03-14,In Transit,0,4359.55,291.89,128
10890,SHP-10890,92,34,146,3,168,2022-01-04,2022-01-25,2022-01-24,Delivered,0,21892.49,695.81, 
10891,SHP-10891,238,19,24,21,51,2021-06-17,2021-07-06,2021-07-17,Delivered,11,21822.0,424.12,791
10892,SHP-10892,174,54,168,27,41,2024-04-10,2024-04-27,2024-04-25,Returned,0,15365.91,4428.24,983
10893,SHP-10893,182,18,96,13,26,2023-12-10,2023-12-11,2023-12-09,Delayed,0,8948.02,3330.79,982
10894,SHP-10894,191,56,173,2,225,2023-03-13,2023-03-28,2023-03-26,,0,21145.35, ,63
10895,SHP-10895,82,26,113,24,87,2022-06-27,2022-07-15,2022-07-14,In Transit,0,12186.8,4679.58,
10896,SHP-10896,28,23,16,15,10,2021-01-22,2021-01-28,2021-02-03,Delivered,6,19884.18,373.04,214
10897,SHP-10897,47,15,4,23,249,2023-05-01,2023-05-03,2023-05-02, ,0,6938.29,1617.01,17
10898,SHP-10898,149,5,25,40,196,2024-05-31,2024-06-11,2024-06-21,,10,6961.19,1832.56,283
10899,SHP-10899,62,35,163,3,38,2021-08-29,2021-09-11,2021-09-16,Delivered,5,1148.69, ,825
10900,SHP-10900,34,57,91,24,165,2021-04-29,2021-05-11,2021-05-12,Delivered,1,12207.15,3075.44,796
10901,SHP-10901,70,40,7,29,123,2022-07-04,2022-07-06,2022-07-06,Returned,0,2764.22,1954.9,522
10902,SHP-10902,200,33,119,24,128,2023-03-06,2023-03-28,2023-03-28,Delivered,0,19098.1,78.37,575
10903,SHP-10903,47,9,121,36,33,2023-04-30,2023-05-15,2023-05-15,Delivered,0,18748.28,3029.5,169
10904,SHP-10904,78,23,111,28,45,2022-09-05,2022-09-29,2022-09-28, ,0,3144.97,229.23,355
10905,SHP-10905,82,34,188,23,136,2023-02-12,2023-02-17,2023-02-21,Cancelled,4,3913.49,3078.19,880
10906,SHP-10906,41,27,20,17,10,2022-08-04,2022-08-27,2022-08-25,Delivered,0,9898.71,2753.13,52
10907,SHP-10907,232,9,179,15,237,2022-05-28,2022-06-01,2022-05-31,Delivered,0,12172.14,1819.19,813
10908,SHP-10908,89,46,119,30,156,2021-11-20,2021-12-15,2021-12-13,Delivered,0,6053.07,2633.51,96
10909,SHP-10909,173,16,179,4,116,2024-01-11,2024-01-31,2024-01-31,In Transit,0,21453.6,260.82,157
10910,SHP-10910,217,1,121,24,213,2022-02-24,2022-03-18,2022-03-17,Returned,0,10906.43,629.47,247
10911,SHP-10911,65,53,187,13,87,2021-08-14,2021-09-05,2021-09-03,In Transit,0,,1773.26,46
10912,SHP-10912,45,20,94,21,145,2023-07-05,2023-07-28,2023-07-26,Delivered,,18723.35,3300.81,944
10913,SHP-10913,114,33,11,5,51,2024-01-10,2024-01-13,2024-01-30,Delayed,,12297.42,4871.19,502
10914,SHP-10914,146,36,133,1,52,2024-02-03,2024-02-15,2024-02-15,Delivered,0,12266.14,3241.61,730
10915,SHP-10915,47,40,46,36,196,2023-06-18,2023-06-20,2023-06-20,Delivered,0,14494.86,3115.59,591
10916,SHP-10916,222,55,52,24,178,2022-05-13,2022-05-28,2022-05-26,Delayed,0,3831.62,4146.89,109
10917,SHP-10917,188,20,25,21,34,2023-02-13,2023-03-05,2023-03-15,In Transit,10,14011.93,1802.15,488
10918,SHP-10918,76,55,116,21,187,2021-04-24,2021-05-11,2021-05-11,Cancelled,0,7949.76,3373.7,293
10919,SHP-10919,249,26,139,18,199,2022-11-22,2022-12-04,2022-12-05,In Transit,1,17585.48,2620.03,357
10920,SHP-10920,170,7,75,7,199,2022-08-12,2022-09-06,2022-09-10,Delivered,4,11532.27,2336.77,476
10921,SHP-10921,241,1,191,9,167,2024-02-14,2024-02-16,2024-02-14,Delayed,0,13986.02, ,
10922,SHP-10922,25,42,167,28,247,2022-06-04,2022-06-13,2022-06-11,Returned,0,10898.13,2121.87,343
10923,SHP-10923,150,59,82,28,203,2022-08-01,2022-08-19,2022-09-02,Cancelled,14,8908.65,2326.54,661
10924,SHP-10924,229,30,124,12,103,2021-12-10,2021-12-24,2022-01-05,Delivered,12,16331.27,4927.01,54
10925,SHP-10925,230,54,84,17,176,2023-02-10,2023-02-20,2023-03-15,Delivered,23,3380.85,2457.67,594
10926,SHP-10926,201,41,199,21,250,2022-04-01,2022-04-21,2022-04-20, ,0,14056.79,4957.25,499
10927,SHP-10927,87,33,44,27,16,2024-02-06,2024-02-22,2024-03-02,Cancelled,9,16441.74,1090.61,269
10928,SHP-10928,166,42,84,22,114,2023-08-31,2023-09-25,2023-09-24,Delivered,0,10840.29,1725.08,520
10929,SHP-10929,109,41,50,13,71,2022-06-07,2022-06-15,2022-06-13,Delivered,0,20011.79,3740.94,595
10930,SHP-10930,50,53,67,24,64,2023-05-12,2023-05-21,2023-05-20,Delivered,0,19506.77,1599.79,833
10931,SHP-10931,4,57,79,25,178,2022-09-18,2022-09-20,,Cancelled,,,3973.76,908
10932,SHP-10932,4,7,179,35,118,2024-04-18,2024-05-05,2024-05-04,In Transit,0,16410.69,418.82,332
10933,SHP-10933,99,35,5,24,136,2024-05-16,2024-05-17,2024-05-17,In Transit,0,12375.53,3804.57,982
10934,SHP-10934,24,37,141,35,165,2023-01-19,2023-01-31,2023-02-10,Delivered,10,15864.42,4440.66,836
10935,SHP-10935,89,20,173,12,221,2023-08-12,2023-08-27,2023-08-26,In Transit,0,7246.65,1674.71, 
10936,SHP-10936,6,52,96,30,198,2023-02-18,2023-02-25,2023-02-25,Delivered,0,17803.29,4860.66,315
10937,SHP-10937,134,10,49,21,213,2021-03-12,2021-03-29,2021-03-27,Delivered,0,19347.8,4306.83,627
10938,SHP-10938,208,4,182,26,5,2022-11-01,2022-11-21,2022-11-19,Cancelled,0,,3970.05,589
10939,SHP-10939,90,1,59,39,138,2021-03-02,2021-03-03,2021-03-03,Cancelled,0,15590.3,3292.95,382
10940,SHP-10940,184,18,25,13,159,2022-01-14,2022-01-19,2022-01-26,Cancelled,7,4797.64,910.35,156
10941,SHP-10941,158,8,139,24,51,2021-08-10,2021-08-15,,In Transit,,6733.43,137.52,
10942,SHP-10942,70,46,42,38,147,2022-06-17,2022-06-29,2022-07-21,Delivered,22,15950.56,2634.2,973
10943,SHP-10943,12,44,13,23,245,2023-11-03,2023-11-17,2023-11-15,,0,20891.14,60.17,995
10944,SHP-10944,5,43,189,21,33,2022-09-04,2022-09-25,2022-09-24,Delayed,0,10993.19,2525.0,541
10945,SHP-10945,78,28,180,40,72,2021-03-19,2021-04-11,2021-04-21,Delivered,10,19471.84,369.82,739
10946,SHP-10946,10,45,7,32,205,2021-02-04,2021-02-20,2021-02-18,Delivered,0,8016.65,2183.6,200
10947,SHP-10947,221,10,161,8,126,2024-02-20,2024-02-29,2024-02-27,Delivered,0,2721.42,425.09,289
10948,SHP-10948,17,55,169,37,93,2024-03-21,2024-04-09,2024-04-09,Delivered,0,2970.89,1835.31,203
10949,SHP-10949,152,36,26,33,155,2021-09-23,2021-09-26,2021-09-24,Delivered,0,,4013.46,254
10950,SHP-10950,231,40,35,39,11,2024-06-16,2024-07-06,2024-07-06, ,0,13146.83,143.78,895
10951,SHP-10951,212,13,69,11,63,2022-01-15,2022-01-26,2022-01-24,Delivered,0,7448.97,4116.78,5
10952,SHP-10952,149,33,174,36,203,2024-02-15,2024-03-02,2024-03-07,Delivered,5,3783.67,902.38,171
10953,SHP-10953,131,26,174,10,65,2022-12-29,2023-01-03,2023-01-04, ,1,8441.04,3449.77,716
10954,SHP-10954,139,9,153,17,174,2021-11-21,2021-11-23,2021-12-14,Delivered,,12242.93,,552
10955,SHP-10955,245,29,107,13,241,2023-10-26,2023-11-17,2023-11-26,In Transit,9,13815.74,1324.27,339
10956,SHP-10956,149,35,184,6,103,2022-07-24,2022-08-09,2022-08-16,Delayed,,20865.37,2614.41,957
10957,SHP-10957,169,26,44,32,226,2021-05-10,2021-05-29,2021-06-15,Delivered,17,20084.89,3081.6,863
10958,SHP-10958,148,32,170,23,232,2021-08-29,2021-09-17,2021-09-17,Cancelled,0,20583.88,1673.5,167
10959,SHP-10959,234,29,74,21,20,2021-12-15,2021-12-27,2021-12-27,Cancelled,0,6621.33,2009.74,96
10960,SHP-10960,242,13,187,16,83,2024-02-27,2024-03-04,2024-03-02,In Transit,0,4762.51,345.6,280
10961,SHP-10961,194,36,26,12,105,2022-08-10,2022-09-04,2022-09-22,In Transit,18, ,1485.02,480
10962,SHP-10962,89,3,174,39,178,2021-12-27,2021-12-28,,Delivered,,3634.53,4627.89,564
10963,SHP-10963,31,56,130,32,243,2022-06-25,2022-07-09,2022-07-28, ,19,752.92,2461.24,944
10964,SHP-10964,140,55,120,9,145,2022-11-19,2022-11-25,2022-12-05,Cancelled,10,8248.82,1301.44,43
10965,SHP-10965,166,49,80,5,200,2023-06-16,2023-06-21,2023-06-19,Delivered,0,12710.04,252.79,
10966,SHP-10966,211,47,157,13,110,2023-11-12,2023-11-17,2023-11-15,Delivered,0,17577.08,164.15,634
10967,SHP-10967,225,9,91,21,27,2021-04-27,2021-05-17,2021-05-15,Delayed,0,14537.12,4653.47,842
10968,SHP-10968,157,25,28,23,71,2022-10-14,2022-10-16,2022-10-29,Delivered,13,5681.04,676.51,846
10969,SHP-10969,186,32,99,1,105,2022-02-14,2022-02-20,2022-03-05,Cancelled,13,3900.18,2791.12,412
10970,SHP-10970,230,11,25,18,35,2021-04-14,2021-05-06,2021-05-22,Cancelled,16,,35.78, 
10971,SHP-10971,55,23,25,37,40,2022-06-30,2022-07-08,2022-07-07,Delivered,,20614.36,3079.24,547
10972,SHP-10972,33,23,193,24,106,2021-03-10,2021-04-04,,Cancelled,,17985.56,3890.85,618
10973,SHP-10973,20,59,174,14,59,2024-04-08,2024-04-12,2024-04-11,Cancelled,0,15691.93,2673.58,899
10974,SHP-10974,88,25,161,19,165,2024-06-30,2024-07-22,2024-07-20,In Transit,0,15889.77,1662.98,724
10975,SHP-10975,28,19,165,31,129,2021-06-17,2021-06-21,,Delivered,,18652.74,2017.3,187
10976,SHP-10976,233,5,78,39,172,2023-08-12,2023-08-29,2023-08-29,Returned,0,4860.27,3057.87,91
10977,SHP-10977,220,34,59,23,24,2023-04-03,2023-04-06,2023-04-06,In Transit,0,7582.69,1387.75, 
10978,SHP-10978,105,36,52,10,56,2023-06-23,2023-07-14,2023-07-18,Delivered,4,383.86,4018.0,15
10979,SHP-10979,124,36,84,31,157,2021-03-04,2021-03-10,2021-03-21,Delivered,11,2540.46,,724
10980,SHP-10980,191,6,86,32,217,2023-06-25,2023-07-01,2023-07-01,Delivered,0,5742.59,2827.12,882
10981,SHP-10981,71,49,52,17,202,2024-01-05,2024-01-06,2024-01-15,Delivered,9,9492.64,1115.0,636
10982,SHP-10982,38,30,118,28,231,2024-01-08,2024-01-28,2024-01-28,Returned,0,12032.79,849.54,17
10983,SHP-10983,48,35,128,1,43,2023-03-25,2023-04-18,2023-04-18,Delivered,0,18596.87,214.15,407
10984,SHP-10984,43,8,36,18,123,2022-07-25,2022-08-14,2022-08-13,Delivered,0,9515.4,1415.46,529
10985,SHP-10985,133,51,190,29,115,2022-12-16,2022-12-23,2022-12-22,Delivered,0,15529.67, ,796
10986,SHP-10986,13,11,108,16,205,2022-10-05,2022-10-29,2022-10-27,Delivered,0,2726.73,951.7,917
10987,SHP-10987,21,22,9,40,65,2022-10-11,2022-10-29,2022-10-27,Delivered,0,2785.9,2409.11,203
10988,SHP-10988,144,54,114,6,100,2021-05-04,2021-05-15,2021-05-15,Delivered,0,2676.43,3060.98,755
10989,SHP-10989,29,47,96,11,221,2023-05-11,2023-05-30,2023-05-30,Delivered,0,18693.24,3566.3,23
10990,SHP-10990,8,31,161,6,11,2023-08-18,2023-09-01,2023-08-30,Cancelled,0,18612.53,524.82,932
10991,SHP-10991,127,34,41,39,46,2021-02-22,2021-02-24,2021-02-22,Delivered,0,4997.63,1541.64,323
10992,SHP-10992,115,17,130,5,224,2022-01-07,2022-01-11,2022-01-11,Delivered,0,2078.71,143.8,846
10993,SHP-10993,78,1,14,8,151,2022-10-04,2022-10-21,2022-10-19,Delivered,0, ,3447.76,768
10994,SHP-10994,138,5,152,14,193,2023-04-19,2023-04-28,2023-04-26,Returned,0,3327.63,2659.53,671
10995,SHP-10995,231,28,16,18,104,2023-11-11,2023-11-30,2023-12-11,Delivered,11,5000.01,1549.79,
10996,SHP-10996,65,29,158,34,95,2023-03-08,2023-03-14,2023-03-15,Returned,1,10969.73,2581.9,384
10997,SHP-10997,111,1,140,20,16,2022-04-27,2022-05-06,2022-05-05,Returned,,1867.83,1817.93, 
10998,SHP-10998,58,22,10,16,121,2022-08-06,2022-08-28,2022-09-13,Delivered,16,3337.03,1873.19,45
10999,SHP-10999,200,9,36,33,64,2024-06-04,2024-06-21,2024-06-20,In Transit,0,19187.82,3565.93,734
11000,SHP-11000,94,3,44,27,40,2021-06-08,2021-06-12,2021-06-13,Delivered,1,18851.77,4449.97, 
11001,SHP-11001,22,11,26,35,128,2023-08-08,2023-08-15,2023-08-14,Delivered,0,11710.58,548.58,733
11002,SHP-11002,35,3,90,4,78,2023-02-03,2023-02-28,2023-03-10,Delivered,10,4559.3,1293.75,370
11003,SHP-11003,82,6,5,5,196,2021-03-23,2021-04-07,2021-04-05,Delivered,0,9491.35,875.42,484
11004,SHP-11004,217,23,11,13,234,2021-01-26,2021-02-04,2021-02-04,Delayed,0,10989.6,1575.25,95
11005,SHP-11005,129,20,78,32,202,2022-02-06,2022-02-08,2022-02-24,Returned,16,19913.21,4232.37,726
11006,SHP-11006,244,5,10,39,73,2024-06-02,2024-06-24,2024-06-23,Delivered,0,10659.96,2943.13,86
11007,SHP-11007,18,29,196,30,71,2024-06-02,2024-06-26,2024-06-26,Delivered,0,8248.91,1151.82,619
11008,SHP-11008,198,40,32,25,188,2023-07-04,2023-07-25,2023-07-23, ,0,16890.4,4862.68,431
11009,SHP-11009,28,28,43,18,72,2021-07-08,2021-07-09,2021-07-08,Delayed,0,16517.43,3777.41,821
11010,SHP-11010,77,14,110,16,244,2021-05-12,2021-06-05,2021-06-25,Delivered,20,20433.59,4321.46,254
11011,SHP-11011,41,8,157,25,221,2021-07-21,2021-07-23,2021-07-25,In Transit,2,21325.06,523.25,48
11012,SHP-11012,184,27,93,2,167,2022-07-02,2022-07-10,2022-07-21,Delivered,11,17205.21,869.54,678
11013,SHP-11013,187,47,183,27,238,2022-12-25,2022-12-29,2023-01-14,Delivered,16,598.6,4252.42,106
11014,SHP-11014,203,37,70,30,138,2023-08-26,2023-08-31,2023-08-31,Delivered,0,16059.69,3267.02,409
11015,SHP-11015,241,38,12,7,216,2022-08-16,2022-08-19,2022-08-18,Delivered,0,9907.59,3928.33,145
11016,SHP-11016,248,24,27,21,23,2023-12-16,2024-01-05,2024-01-16,Cancelled,11, ,3401.47,340
11017,SHP-11017,230,28,111,19,131,2021-06-21,2021-07-11,2021-07-24,Delivered,13,9361.08,2918.67,645
11018,SHP-11018,187,22,91,1,148,2021-01-27,2021-02-12,2021-02-12,Delivered,0,6997.73,1048.92,24
11019,SHP-11019,81,16,96,31,7,2022-08-06,2022-08-10,2022-08-10,Delivered,0,19163.71,2441.81,51
11020,SHP-11020,207,10,56,15,120,2022-05-31,2022-06-12,2022-06-17,Delivered,5,13573.63,257.24,973
11021,SHP-11021,133,49,59,12,181,2021-12-13,2021-12-15,2022-01-04,Returned,20,,3837.36,515
11022,SHP-11022,242,24,33,3,220,2023-12-28,2024-01-17,2024-01-15,Delivered,0,3208.13,3722.66,420
11023,SHP-11023,134,54,35,3,107,2022-09-16,2022-10-05,2022-10-05,Delivered,0,12137.42,39.17,37
11024,SHP-11024,213,20,130,38,93,2021-03-22,2021-03-25,2021-03-26,Delivered,1,10186.71,826.63,148
11025,SHP-11025,196,14,14,25,209,2021-05-25,2021-05-30,2021-06-15,Delivered,16,340.19,154.23,282
11026,SHP-11026,58,30,58,22,139,2023-02-23,2023-03-13,2023-03-12,Returned,0,6139.3,1071.85,100
11027,SHP-11027,32,47,126,1,53,2022-09-17,2022-10-04,2022-10-02,Delayed,0,5135.12,2241.96,913
11028,SHP-11028,25,24,116,20,35,2021-12-19,2021-12-31,2021-12-30,Delivered,0,15424.05,4912.23,556
11029,SHP-11029,72,11,145,1,38,2021-05-22,2021-06-07,2021-06-05,Delivered,0,2756.84,226.51,649
11030,SHP-11030,229,16,54,39,161,2023-12-17,2024-01-11,2024-01-09,Delivered,0,21030.96,808.51,523
11031,SHP-11031,61,53,85,31,141,2022-06-06,2022-06-13,2022-06-12,Delivered,0,3139.7,2639.22,199
11032,SHP-11032,115,8,160,11,103,2022-02-05,2022-02-07,2022-02-23,Delivered,16,14363.39,1845.47,839
11033,SHP-11033,144,54,17,30,78,2023-07-28,2023-07-31,2023-08-01,Cancelled,1,11630.03,489.2,772
11034,SHP-11034,104,6,1,31,138,2021-11-06,2021-11-19,2021-11-19,Delivered,0,17095.56,3262.02,
11035,SHP-11035,93,49,41,27,196,2022-07-28,2022-08-19,2022-08-27,Delivered,8,19393.42,1095.2,499
11036,SHP-11036,72,1,173,9,168,2023-05-08,2023-05-09,2023-05-09,Delivered,0,19978.27,681.03,510
11037,SHP-11037,126,47,98,15,109,2022-01-02,2022-01-09,2022-01-08,Delivered,0,8059.16,2829.36,689
11038,SHP-11038,178,46,136,14,31,2023-12-06,2023-12-22,2023-12-21,Cancelled,0,9066.41,2836.39,601
11039,SHP-11039,95,1,140,4,163,2023-11-14,2023-12-09,2023-12-07,Cancelled,0,14124.48,2897.18,143
11040,SHP-11040,193,15,21,13,95,2021-01-28,2021-02-16,2021-02-14,Delivered,,7222.07,3575.49,891
11041,SHP-11041,2,57,107,33,140,2023-09-01,2023-09-21,2023-10-14,Returned,23,2936.97,4768.42,210
11042,SHP-11042,78,60,50,38,236,2021-06-21,2021-07-09,2021-07-15,Cancelled,6, ,239.31,937
11043,SHP-11043,167,27,32,14,106,2021-10-06,2021-10-07,2021-10-27,Returned,20,15072.02,4125.85,
11044,SHP-11044,143,22,33,36,79,2023-02-02,2023-02-07,2023-02-08,Delivered,1,11491.01,3676.28,287
11045,SHP-11045,40,55,30,27,114,2021-02-07,2021-02-10,2021-02-09,In Transit,0,12372.82,3588.13,186
11046,SHP-11046,159,20,75,27,190,2023-10-09,2023-10-31,2023-10-30,Returned,0,21178.52,3596.6,693
11047,SHP-11047,100,22,101,34,141,2021-05-23,2021-06-17,2021-06-16,Delivered,0,2273.73,33.13,683
11048,SHP-11048,69,58,8,22,238,2024-05-19,2024-05-24,2024-05-23,Delivered,0,15640.26,441.34,860
11049,SHP-11049,217,7,164,16,211,2022-07-07,2022-07-18,2022-07-17,Delivered,0,17313.13, ,827
11050,SHP-11050,187,40,70,39,131,2023-02-16,2023-03-09,2023-03-30,Returned,21,275.4,1468.16,606
11051,SHP-11051,194,17,160,32,53,2022-11-23,2022-12-14,2022-12-12,Returned,0,18010.43,1236.08,845
11052,SHP-11052,26,24,15,25,72,2022-02-26,2022-03-04,2022-03-04,Delivered,0,18168.47,1409.9,992
11053,SHP-11053,112,3,191,11,192,2023-09-28,2023-10-10,2023-10-10,Delivered,0,659.29,374.91,785
11054,SHP-11054,71,28,131,32,226,2021-04-18,2021-05-06,2021-05-04,Delayed,0,16297.01,991.48,
11055,SHP-11055,211,28,13,36,239,2024-03-10,2024-03-16,2024-03-15,Cancelled,0,18095.26,3904.66,267
11056,SHP-11056,113,60,156,10,226,2022-06-25,2022-07-07,2022-07-08,Delivered,1,19290.89,2500.34,246
11057,SHP-11057,15,2,188,24,88,2021-10-25,2021-11-18,2021-11-16,Delivered,0,9335.39,2291.33,63
11058,SHP-11058,140,54,111,33,194,2022-12-23,2023-01-01,2022-12-30,In Transit,0,19526.66,1502.88,155
11059,SHP-11059,161,41,16,4,224,2021-08-13,2021-08-14,2021-08-30,Delayed,,12856.26,827.32,227
11060,SHP-11060,94,30,21,22,237,2021-10-18,2021-10-21,2021-11-07,Cancelled,17,15774.56,667.8,28
11061,SHP-11061,124,11,75,32,55,2021-06-14,2021-06-26,2021-06-25,Delivered,0,14729.22,4195.93,224
11062,SHP-11062,67,17,32,36,193,2022-04-12,2022-04-29,2022-04-27,Delivered,0,1385.46,1562.63,46
11063,SHP-11063,224,44,111,34,45,2021-01-11,2021-01-26,2021-02-15,Delivered,20,7160.58,2333.93,155
11064,SHP-11064,11,51,99,35,48,2021-08-28,2021-09-03,2021-09-01,Delivered,0,,4270.81,58
11065,SHP-11065,69,28,93,34,149,2021-07-24,2021-08-14,2021-08-12,Delivered,0,16280.19,3335.7,350
11066,SHP-11066,153,40,167,3,28,2023-12-03,2023-12-12,2023-12-10,Delivered,0,11231.23,713.65,673
11067,SHP-11067,193,49,13,15,245,2022-05-10,2022-05-30,2022-05-30,Delayed,0,18434.42,3357.53,642
11068,SHP-11068,217,46,119,29,170,2021-12-01,2021-12-23,2021-12-23,Delivered,,8013.59,1709.1,264
11069,SHP-11069,11,43,166,39,183,2022-02-22,2022-03-13,2022-03-11,In Transit,0,13192.5,2922.49,807
11070,SHP-11070,134,53,127,25,139,2021-10-27,2021-11-17,2021-11-17,Returned,0,766.34,1157.11,652
11071,SHP-11071,103,20,103,33,185,2022-10-06,2022-10-25,2022-10-24,Delivered,,4419.33,2662.85,88
11072,SHP-11072,43,19,9,8,163,2023-06-10,2023-06-18,2023-06-16,In Transit,,12101.55,2051.18,227
11073,SHP-11073,71,60,137,28,243,2022-06-03,2022-06-08,2022-06-06,,0,11602.84,4208.69,768
11074,SHP-11074,184,9,16,6,73,2022-11-04,2022-11-24,2022-11-22,Delivered,0,13814.02,2776.29,830
11075,SHP-11075,184,15,155,37,16,2022-02-07,2022-02-24,2022-02-23,Delivered,0,8272.92,432.2,382
11076,SHP-11076,241,55,95,9,104,2021-04-23,2021-05-17,2021-05-16,Delivered,0,11459.18,1004.29,532
11077,SHP-11077,133,16,121,35,112,2021-10-13,2021-11-02,2021-11-02,Cancelled,0,16667.43,3846.46,507
11078,SHP-11078,122,44,100,25,55,2021-06-18,2021-06-24,2021-07-04,Delayed,10,13221.99,3970.56,764
11079,SHP-11079,104,14,77,19,181,2021-06-20,2021-06-26,,Delivered,,21154.5,4438.57,906
11080,SHP-11080,88,39,139,12,114,2024-01-01,2024-01-04,2024-01-13,Delivered,9,17533.89,,718
11081,SHP-11081,192,35,34,14,134,2022-12-25,2023-01-15,2023-01-31,Delivered,16,7097.5,4308.13,577
11082,SHP-11082,21,56,121,8,241,2023-02-08,2023-03-05,2023-03-05,Delivered,0,19502.47,1695.28,334
11083,SHP-11083,155,52,130,22,82,2024-05-05,2024-05-23,,Delivered,,2816.51,967.67, 
11084,SHP-11084,177,24,29,7,113,2022-12-06,2022-12-13,2022-12-12,Delivered,0,4989.46,4205.12,599
11085,SHP-11085,77,25,84,8,162,2022-08-20,2022-09-13,2022-10-01,Delivered,18,11914.41,1678.85,110
11086,SHP-11086,202,51,150,23,164,2023-11-22,2023-12-01,2023-12-01,Delivered,0,7457.54,857.84,190
11087,SHP-11087,74,22,188,14,244,2024-03-23,2024-04-08,2024-04-06,Delivered,0,12372.62,3506.74,963
11088,SHP-11088,107,22,30,39,73,2023-05-02,2023-05-23,2023-06-08,Cancelled,16,21344.03,1842.8,648
11089,SHP-11089,187,11,98,9,248,2023-06-03,2023-06-11,2023-06-19,Cancelled,8,6826.31,4952.57,232
11090,SHP-11090,74,32,114,18,89,2021-08-04,2021-08-09,2021-08-09,Delivered,0,9463.77,3212.96,711
11091,SHP-11091,186,12,102,35,1,2023-10-30,2023-11-05,2023-11-19,Returned,14,19396.75,2418.91,335
11092,SHP-11092,187,24,40,6,59,2021-06-26,2021-07-19,2021-07-17,Delayed,0,809.68,2300.07,91
11093,SHP-11093,195,40,150,16,249,2023-04-13,2023-05-05,2023-05-03,Cancelled,0,9377.62,4380.86,526
11094,SHP-11094,167,17,20,17,18,2022-11-26,2022-12-18,2022-12-17,Delayed,,1695.21,3161.62,918
11095,SHP-11095,159,19,146,12,47,2023-03-21,2023-04-10,2023-04-28, ,18,18936.41,2777.25,638
11096,SHP-11096,192,16,35,34,108,2024-05-27,2024-06-03,2024-06-23,Delivered,20,14546.64,2195.54,501
11097,SHP-11097,49,60,144,32,177,2022-12-22,2022-12-24,2022-12-23,Returned,0,4057.92,2244.46,448
11098,SHP-11098,58,44,175,13,128,2022-10-20,2022-11-09,2022-11-23,Delivered,14,12189.22,3750.02,671
11099,SHP-11099,44,22,64,32,41,2021-02-18,2021-02-23,2021-02-23,Delivered,0,17888.13,2431.17,856
11100,SHP-11100,65,30,151,9,152,2023-05-29,2023-06-01,2023-06-13,Cancelled,12,1040.27,4746.52,166
11101,SHP-11101,54,2,156,28,152,2021-07-24,2021-08-09,2021-08-09,In Transit,0,5271.34,4737.8,455
11102,SHP-11102,81,38,117,11,25,2021-11-19,2021-12-06,2021-12-05, ,0,20843.95,655.45,67
11103,SHP-11103,96,1,33,12,178,2021-07-09,2021-07-27,2021-07-26,Delivered,0,15722.27,,125
11104,SHP-11104,222,56,43,28,107,2023-06-27,2023-07-09,2023-07-08,Delayed,0,7550.1,2183.87,883
11105,SHP-11105,163,46,34,6,112,2021-04-14,2021-05-01,2021-05-01,Delivered,0,21887.22,3296.03,337
11106,SHP-11106,67,44,116,39,224,2022-07-27,2022-08-10,2022-08-10,In Transit,0,2277.24,,282
11107,SHP-11107,84,23,43,31,226,2023-03-19,2023-03-22,2023-04-11,Delivered,20,20297.46,,372
11108,SHP-11108,179,44,172,4,51,2023-12-03,2023-12-14,2023-12-14,Delivered,0,12644.56,1029.09,31
11109,SHP-11109,104,29,90,13,160,2022-09-09,2022-09-17,2022-09-15,In Transit,0,2221.78,2381.74,617
11110,SHP-11110,77,19,90,2,14,2023-01-12,2023-01-26,2023-02-07,Returned,12,10959.13,2357.36,875
11111,SHP-11111,168,47,176,18,200,2024-02-18,2024-02-27,2024-02-26,Delivered,0,18620.92,,750
11112,SHP-11112,218,31,193,20,216,2022-12-13,2022-12-23,2022-12-22,Delivered,0,6994.19,3601.52,811
